occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship
"HJO338","Carex lenticularis","Carex lenticularis Michx.","2723525","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex lenticularis","Carex lenticularis","Michx."
"HJO342","Juncus ensifolius","Juncus ensifolius Wikstr.","2701612","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus ensifolius","Juncus ensifolius","Wikstr."
"HJO343","Kalmia polifolia","Kalmia polifolia Wangenh.","2882990","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Kalmia","Kalmia polifolia","Kalmia polifolia","Wangenh."
"HJO347","Juncus effusus","Juncus effusus L.","2701311","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus effusus","Juncus effusus","L."
"HJO348","Torreyochloa pallida pauciflora","Torreyochloa pallida var. pauciflora (J.Presl) J.I.Davis","4124296","EXACT","98","ACCEPTED","VARIETY","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Torreyochloa","Torreyochloa pallida","Torreyochloa pallida pauciflora","(J.Presl) J.I.Davis"
"HJO35","Vaccinium parvifolium","Vaccinium parvifolium Sm.","2882910","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium parvifolium","Vaccinium parvifolium","Sm."
"HJO354","Elodea canadensis","Elodea canadensis Michx.","2865448","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","Elodea","Elodea canadensis","Elodea canadensis","Michx."
"HJO357","Cicuta douglasii","Cicuta douglasii (DC.) J.M.Coult. & Rose","5371862","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Cicuta","Cicuta douglasii","Cicuta douglasii","(DC.) J.M.Coult. & Rose"
"HJO358","Sium suave","Sium suave Walter","3034526","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Sium","Sium suave","Sium suave","Walter"
"HJO359","Lysimachia thyrsiflora","Lysimachia thyrsiflora L.","3169358","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Lysimachia","Lysimachia thyrsiflora","Lysimachia thyrsiflora","L."
"HJO36","Vicia gigantea","Vicia gigantea Bunge","2946898","EDITED","97","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia ramosissima","Vicia gigantea",
"HJO362","Cornus sericea","Cornus sericea L.","3082244","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","Cornus sericea","Cornus sericea","L."
"HJO369","Nuphar","Nuphar Sm.","2882408","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nuphar",,"Nuphar","Sm."
"HJO37","Ribes sanguineum","Ribes sanguineum Pursh","2986130","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes sanguineum","Ribes sanguineum","Pursh"
"HJO370","Oenanthe sarmentosa","Oenanthe sarmentosa C.Presl ex DC.","5371891","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Oenanthe","Oenanthe sarmentosa","Oenanthe sarmentosa","C.Presl ex DC."
"HJO372","Phalaris arundinacea","Phalaris arundinacea L.","5289756","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Phalaris","Phalaris arundinacea","Phalaris arundinacea","L."
"HJO38","Grindelia integrifolia","Grindelia integrifolia DC.","3146296","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia","Grindelia integrifolia","Grindelia integrifolia","DC."
"HJO392","Typha","Typha L.","2702102","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Typhaceae","Typha",,"Typha","L."
"HJO394","Potamogeton robinsii","Potamogeton robbinsii Oakes","5301182","EDITED","96","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton robbinsii","Potamogeton robbinsii","Oakes"
"HJO399","Cornus","Cornus L.","3082226","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus",,"Cornus","L."
"HJO400","Veronica arvensis","Veronica arvensis L.","3172048","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica arvensis","Veronica arvensis","L."
"HJO405","Juncus bufonius","Juncus bufonius L.","6413649","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus bufonius","Juncus bufonius","L."
"HJO406","Plantago elongata","Plantago elongata Pursh","3189741","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago elongata","Plantago elongata","Pursh"
"HJO409","Sedum oreganum","Sedum oreganum Nutt. ex Torr. & A.Gray","8955469","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum oreganum","Sedum oreganum","Nutt. ex Torr. & A.Gray"
"HJO411","Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L."
"HJO412","Fragaria virginiana","Fragaria virginiana Duchesne","7950792","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria virginiana","Fragaria virginiana","Duchesne"
"HJO413","Opuntia fragilis","Opuntia fragilis (Nutt.) Haw.","5384113","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia fragilis","Opuntia fragilis","(Nutt.) Haw."
"HJO416","Grindellia","Grindelia Willd.","3146171","EDITED","74","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia",,"Grindelia",
"HJO419","Senecio sylvaticus","Senecio sylvaticus L.","3107987","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio sylvaticus","Senecio sylvaticus","L."
"HJO421","Melica subulata","Melica subulata (Griseb.) Scribn.","2703098","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Melica","Melica subulata","Melica subulata","(Griseb.) Scribn."
"HJO430","Pinus contorta","Pinus contorta Douglas ex Loudon","5285750","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus contorta","Pinus contorta","Douglas ex Loudon"
"HJO431","Ranunculus occidentalis","Ranunculus occidentalis Nutt.","3033353","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","Ranunculus occidentalis","Nutt."
"HJO432","Sanicula crassicaulis","Sanicula crassicaulis Poepp. ex DC.","3034844","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula crassicaulis","Sanicula crassicaulis","Poepp. ex DC."
"HJO433","Ambrosia chamissonis","Ambrosia chamissonis (Less.) Greene","3110718","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia","Ambrosia chamissonis","Ambrosia chamissonis","(Less.) Greene"
"HJO436","Lathyrus japonicus","Lathyrus japonicus Willd.","5356714","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus japonicus","Lathyrus japonicus","Willd."
"HJO438","Atriplex patula","Atriplex patula L.","3083728","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Atriplex","Atriplex patula","Atriplex patula","L."
"HJO439","Anthoxanthum odoratum","Anthoxanthum odoratum L.","2705975","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Anthoxanthum","Anthoxanthum odoratum","Anthoxanthum odoratum","L."
"HJO44","Acer macrophyllum","Acer macrophyllum Pursh","3189835","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer macrophyllum","Acer macrophyllum","Pursh"
"HJO440","Danthonia","Danthonia DC.","2703248","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Danthonia",,"Danthonia","DC."
"HJO442","Carex echinata","Carex echinata Murray","2726894","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex echinata","Carex echinata","Murray"
"HJO443","Carex aurea","Carex aurea Nutt.","2729306","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex aurea","Carex aurea","Nutt."
"HJO444","Poa trivialis","Poa trivialis L.","8300875","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Poa","Poa trivialis","Poa trivialis","L."
"HJO445","Geranium robertianum","Geranium robertianum L.","2890668","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium robertianum","Geranium robertianum","L."
"HJO446","Ranunculus uncinatus","Ranunculus uncinatus D.Don ex G.Don","3033395","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus uncinatus","Ranunculus uncinatus","D.Don ex G.Don"
"HJO448","Galium aparine","Galium aparine L.","2913548","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Galium","Galium aparine","Galium aparine","L."
"HJO45","Galium triflorum","Galium triflorum Michx.","2913463","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Galium","Galium triflorum","Galium triflorum","Michx."
"HJO451","Dichanthelium scribnerianum","Dichanthelium scribnerianum (Nash) Gould","5940348","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Dichanthelium","Dichanthelium oligosanthes","Dichanthelium scribnerianum","(Nash) Gould"
"HJO457","Poa compressa","Poa compressa L.","2704265","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Poa","Poa compressa","Poa compressa","L."
"HJO458","Carex rostrata","Carex rostrata Stokes","2726725","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex rostrata","Carex rostrata","Stokes"
"HJO459","Carex canescens","Carex canescens L.","2722942","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex canescens","Carex canescens","L."
"HJO46","Lactuca muralis","Lactuca muralis (L.) Gaertn.","3140320","EXACT","97","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mycelis","Mycelis muralis","Lactuca muralis","(L.) Gaertn."
"HJO460","Lysichiton","Lysichiton Schott","2869300","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Lysichiton",,"Lysichiton","Schott"
"HJO464","Sedum acre","Sedum acre L.","5362007","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum acre","Sedum acre","L."
"HJO465","Cotoneaster horizontalis","Cotoneaster horizontalis Decne.","3025617","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Cotoneaster","Cotoneaster horizontalis","Cotoneaster horizontalis","Decne."
"HJO466","Packera macounii","Packera macounii (Greene) W.A.Weber & Á.Löve","3114103","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera macounii","Packera macounii","(Greene) W.A.Weber & Á.Löve"
"HJO467","Campanula medium","Campanula medium L.","5411453","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Campanula","Campanula medium","Campanula medium","L."
"HJO468","Lycopus americanus","Lycopus americanus Muhl. ex W.P.C.Barton","5341461","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Lycopus","Lycopus americanus","Lycopus americanus","Muhl. ex W.P.C.Barton"
"HJO47","Verbascum thapsus","Verbascum thapsus L.","3171949","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","Verbascum thapsus","L."
"HJO473","Bromus tectorum","Bromus tectorum L.","2703746","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","Bromus tectorum","Bromus tectorum","L."
"HJO479","Cichorium intybus","Cichorium intybus L.","5392252","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium","Cichorium intybus","Cichorium intybus","L."
"HJO48","Epilobium minutum","Epilobium minutum Lindl.","7644248","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Epilobium","Epilobium minutum","Epilobium minutum","Lindl."
"HJO481","Tragopogon dubius","Tragopogon dubius Scop.","6443709","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","Tragopogon dubius","Tragopogon dubius","Scop."
"HJO482","Melilotus albus","Melilotus albus Medik.","2971095","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Melilotus","Melilotus albus","Melilotus albus","Medik."
"HJO484","Picea sitchensis","Picea sitchensis (Bong.) Carrière","5284827","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Picea","Picea sitchensis","Picea sitchensis","(Bong.) Carrière"
"HJO485","Oplopanax horridus","Oplopanax horridus (Sm.) Miq.","3036356","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","Oplopanax","Oplopanax horridus","Oplopanax horridus","(Sm.) Miq."
"HJO486","Lysichiton americanus","Lysichiton americanus Hultén & H.St.John","2869311","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Lysichiton","Lysichiton americanus","Lysichiton americanus","Hultén & H.St.John"
"HJO489","Polystichum","Polystichum Roth","2651085","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Polystichum",,"Polystichum","Roth"
"HJO49","Cerastium holosteoides","Cerastium holosteoides Fr.","6364031","EXACT","97","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium holosteoides","Cerastium holosteoides","Fr."
"HJO490","Athyrium filix-femina","Athyrium filix-femina (L.) Roth","5275044","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Athyriaceae","Athyrium","Athyrium filix-femina","Athyrium filix-femina","(L.) Roth"
"HJO491","Dryopteris expansa","Dryopteris expansa (C.Presl) Fraser-Jenk. & Jermy","5275102","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris expansa","Dryopteris expansa","(C.Presl) Fraser-Jenk. & Jermy"
"HJO495","Pteridium aquilinum","Pteridium aquilinum (L.) Kuhn","5275012","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum","Pteridium aquilinum","(L.) Kuhn"
"HJO497","Kindbergia oregana","Kindbergia oregana (Sull.) Ochyra","4279498","EXACT","99","ACCEPTED","SPECIES","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Kindbergia","Kindbergia oregana","Kindbergia oregana","(Sull.) Ochyra"
"HJO501","Myosotis latifolia","Myosotis latifolia Poir.","5341183","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Myosotis","Myosotis latifolia","Myosotis latifolia","Poir."
"HJO503","Stellaria calycantha","Stellaria calycantha (Ledeb.) Bong.","5384608","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria calycantha","Stellaria calycantha","(Ledeb.) Bong."
"HJO505","Equisetum hyemale","Equisetum hyemale L.","2687927","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","Equisetum","Equisetum hyemale","Equisetum hyemale","L."
"HJO506","Scirpus microcarpus","Scirpus microcarpus J.Presl & C.Presl","2717391","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Scirpus","Scirpus microcarpus","Scirpus microcarpus","J.Presl & C.Presl"
"HJO508","Oenanthe","Oenanthe L.","3034893","EDITED","99","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Oenanthe",,"Oenanthe",
"HJO511","Epilobium ciliatum watsonii","Epilobium ciliatum subsp. watsonii (Barbey) Hoch & P.H.Raven","8636245","EXACT","98","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Epilobium","Epilobium ciliatum","Epilobium ciliatum watsonii","(Barbey) Hoch & P.H.Raven"
"HJO513","Psuedotsuga menziesii","Pseudotsuga menziesii (Mirb.) Franco","2685796","EDITED","85","ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","Pseudotsuga menziesii","(Mirb.) Franco"
"HJO520","Cardamine oligosperma","Cardamine oligosperma Nutt.","3046228","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine oligosperma","Cardamine oligosperma","Nutt."
"HJO522","Poa pratensis","Poa pratensis L.","2704178","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Poa","Poa pratensis","Poa pratensis","L."
"HJO523","Vulpia","Vulpia C.C.Gmel.","2702722","EDITED","98","SYNONYM","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Festuca",,"Vulpia",
"HJO524","Lonicera involucrata","Lonicera involucrata (Richards.) Banks ex Spreng.","5334253","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata","Lonicera involucrata","(Richards.) Banks ex Spreng."
"HJO527","Mycelis muralis","Mycelis muralis (L.) Dumort.","3139040","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mycelis","Mycelis muralis","Mycelis muralis","(L.) Dumort."
"HJO531","Montia perfoliata","Montia perfoliata (Donn ex Willd.) Howell","4021980","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata","Montia perfoliata","(Donn ex Willd.) Howell"
"HJO532","Luzula parviflora","Luzula parviflora (Ehrh.) Desv.","2700961","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Luzula","Luzula parviflora","Luzula parviflora","(Ehrh.) Desv."
"HJO541","Iris pseudacorus","Iris pseudacorus L.","5298231","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris pseudacorus","Iris pseudacorus","L."
"HJO543","Torilis japonica","Torilis japonica (Houtt.) DC.","3034820","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","Torilis japonica","Torilis japonica","(Houtt.) DC."
"HJO544","Osmorhiza berteroi","Osmorhiza berteroi DC.","3034148","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Osmorhiza","Osmorhiza berteroi","Osmorhiza berteroi","DC."
"HJO546","Nemophila parviflora","Nemophila parviflora Douglas ex Benth.","2928037","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","Nemophila","Nemophila parviflora","Nemophila parviflora","Douglas ex Benth."
"HJO548","Claytonia perfoliata","Claytonia perfoliata Donn.","7736011","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata","Claytonia perfoliata","Donn."
"HJO550","Montia fontana","Montia fontana L.","9004024","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Montia","Montia fontana","Montia fontana","L."
"HJO551","Micranthes integrifolia","Micranthes integrifolia (Hook.) Small","5567654","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","Micranthes integrifolia","(Hook.) Small"
"HJO552","Micranthes rufidula","Micranthes rufidula Small","5567585","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes rufidula","Micranthes rufidula","Small"
"HJO553","Geranium molle","Geranium molle L.","2891488","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium molle","Geranium molle","L."
"HJO557","Lithophragma parviflorum","Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A.Gray","8408864","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Lithophragma","Lithophragma parviflorum","Lithophragma parviflorum","(Hook.) Nutt. ex Torr. & A.Gray"
"HJO564","Allium","Allium L.","9624496","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium",,"Allium","L."
"HJO567","Racomitrium heterostichum","Racomitrium heterostichum Bridel, 1819","2674275","EXACT","99","ACCEPTED","SPECIES","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Racomitrium","Racomitrium heterostichum","Racomitrium heterostichum","Bridel, 1819"
"HJO568","Brachythecium","Brachythecium Schimp.","9479232","EXACT","94","ACCEPTED","GENUS","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium",,"Brachythecium","Schimp."
"HJO569","Umbilicaria","Umbilicaria Hoffman, 1789","2600611","EXACT","92","ACCEPTED","GENUS","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Umbilicaria",,"Umbilicaria","Hoffman, 1789"
"HJO570","Mimulus","Mimulus L.","6008574","EXACT","92","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",,"Mimulus","L."
"HJO571","Collinsia","Collinsia Nutt.","3171755","EDITED","99","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia",,"Collinsia",
"HJO572","Collinsia parviflora","Collinsia parviflora Douglas ex Lindl.","5414960","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia","Collinsia parviflora","Collinsia parviflora","Douglas ex Lindl."
"HJO573","Trifolium","Trifolium Tourn. ex L.","2973363","EDITED","99","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium",,"Trifolium",
"HJO574","Bromus","Bromus L.","2703642","EXACT","92","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus",,"Bromus","L."
"HJO577","Madia gracilis","Madia gracilis (Sm.) D.D.Keck & J.C.Clausen ex Applegate","8222011","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Madia","Madia gracilis","Madia gracilis","(Sm.) D.D.Keck & J.C.Clausen ex Applegate"
"HJO581","Alchemilla arvensis","Alchemilla arvensis (L.) Scop.","3012037","EDITED","97","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Aphanes","Aphanes arvensis","Alchemilla arvensis",
"HJO582","Racomitrium canenscens","Racomitrium canescens Bridel, 1819","2674333","EDITED","95","ACCEPTED","SPECIES","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Racomitrium","Racomitrium canescens","Racomitrium canescens","Bridel, 1819"
"HJO583","Erodium cicutarium","Erodium cicutarium (L.) L'Hér.","9485490","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","Erodium cicutarium","Erodium cicutarium","(L.) L'Hér."
"HJO586","Bryum","Bryum Hedw.","2676502","EXACT","94","ACCEPTED","GENUS","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum",,"Bryum","Hedw."
"HJO587","Collinsia grandiflora","Collinsia grandiflora Douglas ex Lindl.","5414948","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia","Collinsia grandiflora","Collinsia grandiflora","Douglas ex Lindl."
"HJO59","Festuca rubra litoralis","Festuca rubra var. litoralis G.Mey.","4932302","EXACT","97","SYNONYM","VARIETY","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Festuca","Festuca rubra","Festuca rubra litoralis","G.Mey."
"HJO596","Aphyllon purpureum","Aphyllon purpureum (A.Heller) Holub","3738656","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon","Aphyllon uniflorum","Aphyllon purpureum","(A.Heller) Holub"
"HJO597","Sinapis arvensis","Sinapis arvensis L.","3047598","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis arvensis","Sinapis arvensis","L."
