gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1949562841																										RBCM:Botany:V113802									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113802	V113802	2052	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-16T00:00:00				1981	7	16	16/07/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Galiano Island: Ree's Farm	Ree's Farm							Waste ground and fields.	48.933333	-123.45																																				William Crins		1989-01-01T00:00:00				https://www.gbif.org/species/5290081								Alopecurus pratensis L.	Alopecurus pratensis L.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Alopecurus	Alopecurus			pratensis			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.948Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5290081	5290081	6	7707728	196	1369	3073	2705236		5290081	Alopecurus pratensis	Alopecurus pratensis L.	Alopecurus pratensis L.		DWC_ARCHIVE	2022-09-08T20:46:38.948Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949562836																										RBCM:Botany:V113844									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN				RBCM:Botany:V113844	V113844	2081	Harvey Janszen		1											PRESENT	sheet, pressed							3 stamens; no seed appendage											1981-08-11T00:00:00				1981	8	11	11/08/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands				0 m			0	0			48.8	-123.2																																				Adolf Ceska		1994-01-01T00:00:00			IDD:  19940000; annotated as J. acuminatus Michx. by Ceska, A. in 1994	https://www.gbif.org/species/2701323								Juncus acuminatus Michx.	Juncus acuminatus Michx.							Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae		Juncus	Juncus			acuminatus			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.865Z	0.0						GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2701323	2701323	6	7707728	196	1369	5353	2701072		2701323	Juncus acuminatus	Juncus acuminatus Michx.	Juncus cf. acuminatus Michx.		DWC_ARCHIVE	2022-09-08T20:46:33.865Z	2022-04-25T07:53:32.309Z	false										LC
1949562833																										RBCM:Botany:V113777									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113777	V113777	2018	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-07T00:00:00				1981	7	7	07/07/1981											NORTH_AMERICA				CA	British Columbia												48.883333	-123.366667																																				Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/2927561								Collomia heterophylla Douglas ex Hook.	Collomia heterophylla Hook.							Plantae	Tracheophyta	Magnoliopsida	Ericales	Polemoniaceae		Collomia	Collomia			heterophylla			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.688Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2927561	2927561	6	7707728	220	1353	6648	2927551		2927561	Collomia heterophylla	Collomia heterophylla Douglas ex Hook.	Collomia heterophylla Hook.		DWC_ARCHIVE	2022-09-08T20:46:38.688Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949562830																										RBCM:Botany:V113795									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN				RBCM:Botany:V113795	V113795	2055	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-16T00:00:00				1981	7	16	16/07/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Galiano Island: lot 84	lot 84							Roik, Anna 19970527	48.933333	-123.45												Gazetteer of Canada: British Columbia, 1985																								Kendrick Marr		2011-03-22T00:00:00				https://www.gbif.org/species/7226752								Phragmites australis subsp. australis								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Phragmites	Phragmites			australis	australis		SUBSPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.688Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	7226752	7226752	6	7707728	196	1369	3073	2705783		5290149	Phragmites australis	Phragmites australis subsp. australis	Phragmites australis (Cav.) Trin. ex Steud. ssp. australis		DWC_ARCHIVE	2022-09-08T20:46:38.688Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	
1949562826																										RBCM:Botany:V113848									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113848	V113848	2134	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-01-01T00:00:00				1981	1	1	01/01/1981											NORTH_AMERICA				CA	British Columbia			Galiano Island: Section L 13	Section L 13																																													Adolf Ceska		1985-01-01T00:00:00				https://www.gbif.org/species/2687927								Equisetum hyemale L.	Equisetum hyemale L.							Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae		Equisetum	Equisetum			hyemale			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.891Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		false	false	2687927	2687927	6	7707728	7228684	954	3105	2687913		2687927	Equisetum hyemale	Equisetum hyemale L.	Equisetum hyemale L.		DWC_ARCHIVE	2022-09-08T20:46:33.891Z	2022-04-25T07:53:32.309Z	false										LC
1949562824																										RBCM:Botany:V113852									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113852	V113852	2140	Harvey Janszen		1											PRESENT	sheet, pressed																																				NORTH_AMERICA				CA	British Columbia	Gulf Islands		Galiano Island: lot 11	lot 11							Pinder-Moss, John H. 20020518	48.933333	-123.45												British Columbia Digital Gazetteer, 1996																								Mihai Costea		2002-03-25T00:00:00			Mihai Costea is from the University of Guelph	https://www.gbif.org/species/5384359								Amaranthus powellii S.Watson	Amaranthus powellii S. Wats.							Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae		Amaranthus	Amaranthus			powellii			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.878Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5384359	5384359	6	7707728	220	422	3064	3085074		5384359	Amaranthus powellii	Amaranthus powellii S.Watson	Amaranthus powellii S. Wats.		DWC_ARCHIVE	2022-09-08T20:46:33.878Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949562820																										RBCM:Botany:V113759									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113759	V113759	2001	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-07T00:00:00				1981	7	7	07/07/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Galiano Island: Bellhouse Park	Bellhouse Park								48.933333	-123.45																																				Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/2705972								Anthoxanthum aristatum Boiss.	Anthoxanthum aristatum Boiss.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Anthoxanthum	Anthoxanthum			aristatum			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.688Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2705972	2705972	6	7707728	196	1369	3073	2705971		2705972	Anthoxanthum aristatum	Anthoxanthum aristatum Boiss.	Anthoxanthum aristatum Boiss.		DWC_ARCHIVE	2022-09-08T20:46:38.688Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949562817																										RBCM:Botany:V113804									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113804	V113804	2045	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-16T00:00:00				1981	7	16	16/07/1981											NORTH_AMERICA				CA	British Columbia			Galiano Island: Georgeson Bay	Georgeson Bay																																													Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/5371704								Actaea rubra (Aiton) Willd.	Actaea rubra (Ait.) Willd.							Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae		Actaea	Actaea			rubra			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.774Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		false	false	5371704	5371704	6	7707728	220	399	2410	3032252		5371704	Actaea rubra	Actaea rubra (Aiton) Willd.	Actaea rubra (Ait.) Willd.		DWC_ARCHIVE	2022-09-08T20:46:38.774Z	2022-04-25T07:53:32.309Z	false										NE
1949562809																										RBCM:Botany:V113843									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113843	V113843	2078	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-08-11T00:00:00				1981	8	11	11/08/1981											NORTH_AMERICA				CA	British Columbia			Magic Lake: North Pender Island	North Pender Island								48.766667	-123.3												Source																								Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/2706444								Agrostis scabra Willd.	Agrostis scabra Willd.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Agrostis	Agrostis			scabra			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.772Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2706444	2706444	6	7707728	196	1369	3073	2706434		2706444	Agrostis scabra	Agrostis scabra Willd.	Agrostis scabra Willd.		DWC_ARCHIVE	2022-09-08T20:46:38.772Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949562802																										RBCM:Botany:V113800									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113800	V113800	2036	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-16T00:00:00				1981	7	16	16/07/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands											48.9	-123.4																																				Michael Harvey		1991-01-01T00:00:00			IDD:  19910000; The loose panicle, short ligule now makes me think it is A.c.	https://www.gbif.org/species/2706490								Agrostis capillaris L.	Agrostis capillaris L.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Agrostis	Agrostis			capillaris			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.769Z							GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2706490	2706490	6	7707728	196	1369	3073	2706434		2706490	Agrostis capillaris	Agrostis capillaris L.	Agrostis capillaris L.		DWC_ARCHIVE	2022-09-08T20:46:38.769Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949562792																										RBCM:Botany:V113790									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113790	V113790	1881	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-04-27T00:00:00				1981	4	27	27/04/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Galiano Island: Mt. Galiano	Mt. Galiano							Moores, Karen 19981015	48.933333	-123.45												Gazetteer of Canada: British Columbia, 1985																								R. Soreng		1993-01-01T00:00:00				https://www.gbif.org/species/4925431								Poa secunda subsp. secunda								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Poa	Poa			secunda	secunda		SUBSPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.927Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	4925431	4925431	6	7707728	196	1369	3073	2704173		2704276	Poa secunda	Poa secunda subsp. secunda	Poa secunda J. Presl ssp. secunda		DWC_ARCHIVE	2022-09-08T20:46:38.927Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	
1949562790																										RBCM:Botany:V113819									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113819	V113819	2101 A	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-08-28T00:00:00				1981	8	28	28/08/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands																																																Mary Barkworth		1990-01-01T00:00:00			IDD:  19900000; M.E.B. from Intermountain Herbarium -  Utah State University; loan no. 358	https://www.gbif.org/species/2705493								Glyceria borealis (Nash) Batch.	Glyceria borealis (Nash) Batch.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Glyceria	Glyceria			borealis			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.770Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		false	false	2705493	2705493	6	7707728	196	1369	3073	2705475		2705493	Glyceria borealis	Glyceria borealis (Nash) Batch.	Glyceria borealis (Nash) Batch.		DWC_ARCHIVE	2022-09-08T20:46:38.770Z	2022-04-25T07:53:32.309Z	false										LC
1949562785																										RBCM:Botany:V113828									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113828	V113828	1988	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-07T00:00:00				1981	7	7	07/07/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Scholefield, Scott 19990000	48.883333	-123.316667												British Columbia Digital Gazetteer, 1996																								Leon Pavlick		1983-01-04T00:00:00				https://www.gbif.org/species/7226791								Bromus sitchensis var. sitchensis								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Bromus	Bromus			sitchensis	sitchensis		VARIETY				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.870Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	7226791	7226791	6	7707728	196	1369	3073	2703642		2703698	Bromus sitchensis	Bromus sitchensis var. sitchensis	Bromus sitchensis Trin. var. sitchensis		DWC_ARCHIVE	2022-09-08T20:46:33.870Z	2022-04-25T07:53:32.309Z	false										
1949562774																										RBCM:Botany:V113833									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113833	V113833	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-05-28T00:00:00				1981	5	28	28/05/1981											NORTH_AMERICA				CA	British Columbia											steep disturbed N facing banks above sea	48.833333	-123.383333																																				Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/2704375								Trisetum canescens Buckley	Trisetum canescens Buckl.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Trisetum	Trisetum			canescens			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.858Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2704375	2704375	6	7707728	196	1369	3073	2704350		2704375	Trisetum canescens	Trisetum canescens Buckley	Trisetum canescens Buckl.		DWC_ARCHIVE	2022-09-08T20:46:33.858Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	LC
1949562769																										RBCM:Botany:V113756									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113756	V113756	1998	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-07T00:00:00				1981	7	7	07/07/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Pinder-Moss, John H. 20090303	48.883333	-123.366667												British Columbia Digital Gazetteer, 1996																								Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/7964464								Brodiaea coronaria (Salisb.) Engl.	Brodiaea coronaria Jeps.							Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae		Brodiaea	Brodiaea			coronaria			SPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.769Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	7964464	2767717	6	7707728	196	1169	7683	2767670		2767717	Brodiaea coronaria	Brodiaea coronaria (Salisb.) Jeps.	Brodiaea coronaria (Salisb.) Engl.		DWC_ARCHIVE	2022-09-08T20:46:38.769Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949562760																										RBCM:Botany:V113789									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113789	V113789	1945	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-05-28T00:00:00				1981	5	28	28/05/1981											NORTH_AMERICA				CA	British Columbia											steep disturbed N facing banks above sea	48.833333	-123.383333																																				Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/9781113								Arrhenatherum elatius subsp. elatius								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Arrhenatherum	Arrhenatherum			elatius	elatius		SUBSPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.857Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	9781113	9781113	6	7707728	196	1369	3073	2704504		2704505	Arrhenatherum elatius	Arrhenatherum elatius subsp. elatius	Arrhenatherum elatius (L.) Beauv. ex  J.& K. Presl ssp. elatius		DWC_ARCHIVE	2022-09-08T20:46:33.857Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	
1949562759																										RBCM:Botany:V113779									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V113779	V113779	2065	Harvey Janszen		1											PRESENT	sheet, pressed																		1981-07-28T00:00:00				1981	7	28	28/07/1981											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Moores, Karen 19981014	48.883333	-123.416667												Gazetteer of Canada: British Columbia, 1985																								Harvey Janszen		1981-01-01T00:00:00				https://www.gbif.org/species/6313344								Agrostis exarata subsp. minor (Hook.) C.L.Hitchc.	Agrostis exarata Trin.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Agrostis	Agrostis			exarata	minor		SUBSPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.720Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	6313344	2706526	6	7707728	196	1369	3073	2706434		2706526	Agrostis exarata	Agrostis exarata Trin.	Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc.		DWC_ARCHIVE	2022-09-08T20:46:38.720Z	2022-04-25T07:53:32.309Z	false										
