gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1949544419																										RBCM:Botany:V095487									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095487	V095487	362	Harvey Janszen		1												sheet, pressed																			1974-06-10				1974	06	10	10/06/1974											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20081006	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Jeffery Saarela		2008-01-01			IDD:  20080000; Saarela from Nationa Herbarium of Canada (CAN) National Museum of Canada; Pavlick notes sheet mixed with B. hordeaceus ssp hordeaceus	https://www.gbif.org/species/2703777								Bromus hordeaceus L.	Bromus hordeaceus L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				hordeaceus			species		L.			accepted		
1949544390																										RBCM:Botany:V095468									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095468	V095468	372	Harvey Janszen		1												sheet, pressed																			1974-06-10				1974	06	10	10/06/1974											North America				Canada	CA	British Columbia															forming large tufts; common in meadow																																										Harvey Janszen		1974-01-01				https://www.gbif.org/species/7886346								Hordeum murinum L.	Hordeum murinum L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Hordeum				murinum			species		L.			accepted		
1949544385																										RBCM:Botany:V095478									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095478	V095478	s.n.	Harvey Janszen		1												sheet, pressed																			1974-07-10				1974	07	10	10/07/1974											North America				Canada	CA	British Columbia	Gulf Islands															48.78333333	-123.15																Source																								Michael Harvey		1991-01-01				https://www.gbif.org/species/2706541								Agrostis gigantea Roth	Agrostis gigantea Roth							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Agrostis				gigantea			species		Roth			accepted		
1949544361																										RBCM:Botany:V095286									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095286	V095286	351	Harvey Janszen		1												sheet, pressed																			1974-05-29				1974	05	29	29/05/1974											North America				Canada	CA	British Columbia	Gulf Islands															48.76666667	-123.1166667																																								Harvey Janszen		1974-01-01				https://www.gbif.org/species/5289582								Aira praecox L.	Aira praecox L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Aira				praecox			species		L.			accepted		
1949544353																										RBCM:Botany:V095299									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095299	V095299	378	Harvey Janszen		1												sheet, pressed																			1974-06-22				1974	06	22	22/06/1974											North America				Canada	CA	British Columbia	Gulf Islands															48.78333333	-123.1638889																																								R. Soreng		1993-01-01				https://www.gbif.org/species/8300875								Poa trivialis L.	Poa trivialis L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				trivialis			species		L.			accepted		
1949544340																										RBCM:Botany:V095300									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095300	V095300	379	Harvey Janszen		1												sheet, pressed																			1974-06-22				1974	06	22	22/06/1974											North America				Canada	CA	British Columbia	Gulf Islands															48.8	-123.2																																								R. Soreng		1993-01-01				https://www.gbif.org/species/8300875								Poa trivialis L.	Poa trivialis L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				trivialis			species		L.			accepted		
1949544333																										RBCM:Botany:V095473									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095473	V095473	360	Harvey Janszen		1												sheet, pressed																			1974-06-10				1974	06	10	10/06/1974											North America				Canada	CA	British Columbia	Gulf Islands														Moores, Karen 19981016	48.78333333	-123.15																Gazetteer of Canada: British Columbia, 1985																								Harvey Janszen		1974-01-01				https://www.gbif.org/species/2705308								Dactylis glomerata L.	Dactylis glomerata L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Dactylis				glomerata			species		L.			accepted		
1949544330																										RBCM:Botany:V095295									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095295	V095295	343	Harvey Janszen		1												sheet, pressed																			1974-05-29				1974	05	29	29/05/1974											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Java Islets	Java Islets												48.8	-123.2																																								R. Soreng		1993-01-01				https://www.gbif.org/species/2704179								Poa annua L.	Poa annua L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				annua			species		L.			accepted		
1949544328																										RBCM:Botany:V095291									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095291	V095291	358	Harvey Janszen		1												sheet, pressed								forming tufts											1974-05-29				1974	05	29	29/05/1974											North America				Canada	CA	British Columbia	Gulf Islands		Java Islets: Saturna Island	Saturna Island											Scholefield, Scott 19990107	48.76666667	-123.1166667																British Columbia Digital Gazetteer, 1996																								Leon Pavlick		1990-01-01				https://www.gbif.org/species/2703684								Bromus aleutensis Trin. ex Griseb.	Bromus sitchensis Trin.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				aleutensis			species		Trin. ex Griseb.			synonym		
1949544320																										RBCM:Botany:V095298									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095298	V095298	370	Harvey Janszen		1												sheet, pressed																			1974-06-10				1974	06	10	10/06/1974											North America				Canada	CA	British Columbia	Gulf Islands															48.78333333	-123.15																Source																								Laurel Anderton		2005-01-01			IDD:  20050000; Anderton of Intermountain Herbarium - Utah State University	https://www.gbif.org/species/2703712								Bromus carinatus Hook. & Arn. var. carinatus								Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				carinatus	carinatus		variety					accepted		
1949544287																										RBCM:Botany:V095477									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095477	V095477	376	Harvey Janszen		1												sheet, pressed																			1974-06-22				1974	06	22	22/06/1974											North America				Canada	CA	British Columbia	Gulf Islands														Wet meadow.	48.78333333	-123.15																																								Harvey Janszen		1974-01-01				https://www.gbif.org/species/9071314								Arrhenatherum elatius (L.) Beauv. ex  J.& K. Presl	Arrhenatherum elatius							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Arrhenatherum				elatius			species		(L.) Beauv. ex  J.& K. Presl					
1949544278																										RBCM:Botany:V095481									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095481	V095481	389	Harvey Janszen		1												sheet, pressed																			1974-07-19				1974	07	19	19/07/1974											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20040518	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Paul Catling		2014-01-01			AAFC Invasive Alien Plants of Canada Project	https://www.gbif.org/species/2703670								Bromus inermis Leys.	Bromus inermis Leys.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				inermis			species		Leys.			accepted		
1949544244																										RBCM:Botany:V095474									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095474	V095474	361	Harvey Janszen		1												sheet, pressed																			1974-06-10				1974	06	10	10/06/1974											North America				Canada	CA	British Columbia	Gulf Islands				0		0 m					0	0		Moores, Karen 19981016	48.78333333	-123.15																Gazetteer of Canada: British Columbia, 1985																								R. Soreng		1993-01-01				https://www.gbif.org/species/2704178								Poa pratensis L.	Poa pratensis L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				pratensis			species		L.			accepted		
1949544231																										RBCM:Botany:V095292									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095292	V095292	345	Harvey Janszen		1												sheet, pressed																			1974-06-10				1974	06	10	10/06/1974											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20070327	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Jeffery Saarela		2007-01-01			IDD:  20070000; Saarela of National Herbarium of Canada, (CAN) of Canadian Museum of Nature	https://www.gbif.org/species/2703647								Bromus sterilis L.	Bromus sterilis L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				sterilis			species		L.			accepted		
1949544224																										RBCM:Botany:V095312									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095312	V095312	375	Harvey Janszen		1												sheet, pressed																			1974-06-10				1974	06	10	10/06/1974											North America				Canada	CA	British Columbia	Gulf Islands														Wet meadow.	48.78333333	-123.15																																								William Crins		1989-01-01				https://www.gbif.org/species/5290090								Alopecurus geniculatus L.	Alopecurus geniculatus L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Alopecurus				geniculatus			species		L.			accepted		
1949544172																										RBCM:Botany:V095287									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095287	V095287	357	Harvey Janszen		1												sheet, pressed																			1974-05-29				1974	05	29	29/05/1974											North America				Canada	CA	British Columbia																																																									Mary Barkworth		1990-01-01			IDD:  19900000; Intermountain Herbarium - Utah State University	https://www.gbif.org/species/7886346								Hordeum murinum L.	Hordeum murinum L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Hordeum				murinum			species		L.			accepted		
1949544072																										RBCM:Botany:V095290									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V095290	V095290	352	Harvey Janszen		1												sheet, pressed																			1974-05-29				1974	05	29	29/05/1974											North America				Canada	CA	British Columbia																																																									Mary Barkworth		1990-01-01			IDD:  19900000; Intermountain Herbarium - Utah State University	https://www.gbif.org/species/2706066								Hordeum brachyantherum Nevski	Hordeum brachyantherum Nevski							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Hordeum				brachyantherum			species		Nevski			accepted		
1949536300																										RBCM:Botany:V087240									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087240	V087240	945	Harvey Janszen		1												sheet, pressed																			1976-08-03				1976	08	03	03/08/1976											North America				Canada	CA	British Columbia	Gulf Islands														Wet meadow.	48.78333333	-123.15																																								Harvey Janszen		1982-04-11				https://www.gbif.org/species/2706526								Agrostis exarata Trin.	Agrostis exarata Trin.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Agrostis				exarata			species		Trin.			accepted		
1949536276																										RBCM:Botany:V087233									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Blue	RBCM:Botany:V087233	V087233	851	Harvey Janszen		1												sheet, pressed																			1976-06-02				1976	06	02	02/06/1976											North America				Canada	CA	British Columbia	Gulf Islands														Cirella, Ornella 19980312	48.78333333	-123.15																Gazetteer of Canada: British Columbia, 1985																								Harvey Janszen		1976-01-01				https://www.gbif.org/species/2650138								Ophioglossum pusillum Raf.	Ophioglossum pusillum Raf.							Plantae	Polypodiophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae		Ophioglossum				pusillum			species		Raf.			accepted		CDC Status + Synonymy updated 2016 Jan 26 (JC)
1949536262																										RBCM:Botany:V087235									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087235	V087235	934	Harvey Janszen		1												sheet, pressed																			1976-07-19				1976	07	19	19/07/1976											North America				Canada	CA	British Columbia	Gulf Islands														King, Marion; 20020225	48.78333333	-123.15																Gazetteer of Canada: British Columbia, 1985																								Harvey Janszen		1976-01-01				https://www.gbif.org/species/2706539								Agrostis exarata Trin. var. monolepis [Torr.] A.S. Hitchc.	Agrostis exarata Trin.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Agrostis				exarata	monolepis		variety		[Torr.] A.S. Hitchc.			synonym		
1949536253																										RBCM:Botany:V087236									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087236	V087236	932	Harvey Janszen		1												sheet, pressed																			1976-07-19				1976	07	19	19/07/1976											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Mount Pyke	Mount Pyke											Wingfield-Digby, Ron 20020424	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Harvey Janszen		1976-07-19				https://www.gbif.org/species/2706444								Agrostis scabra Willd.	Agrostis scabra Willd.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Agrostis				scabra			species		Willd.			accepted		
1949536239																										RBCM:Botany:V087230									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087230	V087230	886	Harvey Janszen		1												sheet, pressed																			1976-06-22				1976	06	22	22/06/1976											North America				Canada	CA	British Columbia	Gulf Islands		Taylor Point; Saturna Island: above Point	above Point											Pinder-Moss, John H. 20050217	48.76666667	-123.1333333																British Columbia Digital Gazetteer, 1996																								Kendrick Marr		2006-11-23				https://www.gbif.org/species/2703712								Bromus carinatus Hook. & Arn. var. carinatus								Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				carinatus	carinatus		variety					accepted		
1949536231																										RBCM:Botany:V087229									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087229	V087229	836	Harvey Janszen		1												sheet, pressed																			1976-05-19				1976	05	19	19/05/1976											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20090106	48.78333333	-123.15																																								Jeffery Saarela		2009-01-01				https://www.gbif.org/species/2703760								Bromus diandrus Roth	Bromus diandrus Roth							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				diandrus			species		Roth			accepted		
1949536207																										RBCM:Botany:V087206									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen				RBCM:Botany:V087206	V087206	830	Harvey Janszen		1																															1976-05-16				1976	05	16	16/05/1976											North America				Canada	CA	British Columbia			Murder Point; Saturna Island: open bluffs & slopes above sea	open bluffs & slopes above sea											Jan-15	48.76333333	-123.1536111																BC Geographical Names Information Service database (BCGNIS), GeoBC Branch, FLNRO/ update cycle: continuous	Lat/Long Approximate																							Kendrick Marr		2014-12-11			Reviewed for VFBC	https://www.gbif.org/species/5384471								Arenaria serpyllifolia L. var. serpyllifolia								Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Caryophyllaceae		Arenaria				serpyllifolia	serpyllifolia		variety					accepted		
1949536205																										RBCM:Botany:V087237									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087237	V087237	900	Harvey Janszen		1												sheet, pressed																			1976-07-13				1976	07	13	13/07/1976											North America				Canada	CA	British Columbia																																																									Harvey Janszen		1976-01-01				https://www.gbif.org/species/3034820								Torilis japonica (Houtt.) DC.	Torilis japonica (Houtt.) DC.							Plantae	Spermatophyta	Dicotyledonae	Apiales	Apiaceae		Torilis				japonica			species		(Houtt.) DC.			accepted		
1949536178																										RBCM:Botany:V087216									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087216	V087216	887	Harvey Janszen		1												sheet, pressed																			1976-06-22				1976	06	22	22/06/1976											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Potato Hill	Potato Hill												48.78333333	-123.15																																								R. Soreng		1993-01-01				https://www.gbif.org/species/2704309								Poa howellii Vasey & Scribn.	Poa howellii Vasey & Scribn.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				howellii			species		Vasey & Scribn.			accepted		
1949536154																										RBCM:Botany:V087219									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen				RBCM:Botany:V087219	V087219	864	Harvey Janszen		1																															1976-06-04				1976	06	04	04/06/1976											North America				Canada	CA	British Columbia															Feb-15	48.77916667	-123.1861111																BC Geographical Names Information Service database (BCGNIS), GeoBC Branch, FLNRO/ update cycle: continuous	Lat/Long Approximate																							Kendrick Marr		2014-11-14			Reviewed for VFBC	https://www.gbif.org/species/3085591								Minuartia tenella (J. Gay) Mattf.	Sabulina macra (A.Nelson & J.F.Macbr.) Dillenb. & Kadereit							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Caryophyllaceae		Minuartia				tenella			species		(J. Gay) Mattf.			synonym		
1949536139																										RBCM:Botany:V087210									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087210	V087210	848	Harvey Janszen		1												sheet, pressed																			1976-06-02				1976	06	02	02/06/1976											North America				Canada	CA	British Columbia	Gulf Islands														Moores, Karen 19981016	48.78333333	-123.15																Gazetteer of Canada: British Columbia, 1985																								Harvey Janszen		1976-01-01				https://www.gbif.org/species/2703262								Danthonia californica Boland.	Danthonia californica Boland.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Danthonia				californica			species		Boland.			accepted		
1949536095																										RBCM:Botany:V087254									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V087254	V087254	860	Harvey Janszen		1												sheet, pressed																			1976-06-04				1976	06	04	04/06/1976											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: trail up to second ridge	trail up to second ridge												48.78333333	-123.2																																								R. Soreng		1993-01-01				https://www.gbif.org/species/4925431								Poa secunda J. Presl ssp. secunda								Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				secunda	secunda		subspecies					accepted		
